"zip","industry","year","all","1_4","5_9","10_19","20_49","50_99","100_249","250_499","500_999","1000_more","1000_1499","1500_2499","2500_4999","5000_more"
"10003","Integrated record production/distribution","2010","2","0","1","0","0","1","0","0","0","0","0","0","0","0"
"10003","Integrated record production/distribution","2011","2","0","1","0","0","1","0","0","0","0","0","0","0","0"
"10003","Integrated record production/distribution","2012","4","2","0","0","0","1","1","0","0","0","0","0","0","0"
"10003","Integrated record production/distribution","2013","3","1","0","0","0","1","1","0","0","0","0","0","0","0"
"10003","Integrated record production/distribution","2014","3","1","0","0","0","0","2","0","0","0","0","0","0","0"
"10003","Integrated record production/distribution","2015","3","1","0","0","0","0","2","0","0","0","0","0","0","0"
"10003","Integrated record production/distribution","2016","2","1","0","0","0","0","0","1","0","0","0","0","0","0"
"10003","Motion picture and video distribution","2007","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10003","Motion picture and video distribution","2008","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10003","Motion picture and video distribution","2009","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10003","Motion picture and video distribution","2010","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10003","Motion picture and video distribution","2011","2","1","1","0","0","0","0","0","0","0","0","0","0","0"
"10003","Motion picture and video distribution","2012","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10003","Motion picture and video distribution","2014","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10003","Motion picture and video production","2004","62","51","5","3","2","1","0","0","0","0","0","0","0","0"
"10003","Motion picture and video production","2005","68","58","5","2","2","0","0","1","0","0","0","0","0","0"
"10003","Motion picture and video production","2006","75","61","5","6","2","0","1","0","0","0","0","0","0","0"
"10003","Motion picture and video production","2007","70","54","10","3","2","0","1","0","0","0","0","0","0","0"
"10003","Motion picture and video production","2008","76","59","9","5","2","0","1","0","0","0","0","0","0","0"
"10003","Motion picture and video production","2009","83","66","8","6","2","0","1","0","0","0","0","0","0","0"
"10003","Motion picture and video production","2010","91","75","7","4","3","1","1","0","0","0","0","0","0","0"
"10003","Motion picture and video production","2011","93","74","11","4","4","0","0","0","0","0","0","0","0","0"
"10003","Motion picture and video production","2012","84","68","9","2","4","1","0","0","0","0","0","0","0","0"
"10003","Motion picture and video production","2013","88","75","8","2","2","1","0","0","0","0","0","0","0","0"
"10003","Motion picture and video production","2014","83","70","8","3","2","0","0","0","0","0","0","0","0","0"
"10003","Motion picture and video production","2015","82","68","10","2","1","1","0","0","0","0","0","0","0","0"
"10003","Motion picture and video production","2016","79","67","6","4","1","1","0","0","0","0","0","0","0","0"
"10003","Museums","2004","8","5","2","0","1","0","0","0","0","0","0","0","0","0"
"10003","Museums","2005","8","5","2","0","1","0","0","0","0","0","0","0","0","0"
"10003","Museums","2006","10","6","3","1","0","0","0","0","0","0","0","0","0","0"
"10003","Museums","2007","11","6","2","3","0","0","0","0","0","0","0","0","0","0"
"10003","Museums","2008","11","5","2","3","1","0","0","0","0","0","0","0","0","0"
"10003","Museums","2009","10","5","1","2","2","0","0","0","0","0","0","0","0","0"
"10003","Museums","2010","11","7","0","3","1","0","0","0","0","0","0","0","0","0"
"10003","Museums","2011","8","3","1","2","2","0","0","0","0","0","0","0","0","0"
"10003","Museums","2012","7","3","0","1","3","0","0","0","0","0","0","0","0","0"
"10003","Museums","2013","7","3","0","1","3","0","0","0","0","0","0","0","0","0"
"10003","Museums","2014","8","4","0","2","2","0","0","0","0","0","0","0","0","0"
"10003","Museums","2015","8","4","0","2","2","0","0","0","0","0","0","0","0","0"
"10003","Museums","2016","7","3","0","1","3","0","0","0","0","0","0","0","0","0"
"10003","Music publishers","2004","4","2","0","1","1","0","0","0","0","0","0","0","0","0"
"10003","Music publishers","2005","5","3","0","1","1","0","0","0","0","0","0","0","0","0"
"10003","Music publishers","2006","5","3","0","1","1","0","0","0","0","0","0","0","0","0"
"10003","Music publishers","2007","6","3","0","2","1","0","0","0","0","0","0","0","0","0"
"10003","Music publishers","2008","6","3","1","1","1","0","0","0","0","0","0","0","0","0"
"10003","Music publishers","2009","7","5","1","0","1","0","0","0","0","0","0","0","0","0"
"10003","Music publishers","2010","7","5","0","1","1","0","0","0","0","0","0","0","0","0"
"10003","Music publishers","2011","6","2","1","1","1","1","0","0","0","0","0","0","0","0"
"10003","Music publishers","2012","5","3","1","1","0","0","0","0","0","0","0","0","0","0"
"10003","Music publishers","2013","3","1","1","1","0","0","0","0","0","0","0","0","0","0"
"10003","Music publishers","2014","3","1","1","1","0","0","0","0","0","0","0","0","0","0"
"10003","Music publishers","2015","5","2","1","1","1","0","0","0","0","0","0","0","0","0"
"10003","Music publishers","2016","3","1","2","0","0","0","0","0","0","0","0","0","0","0"
"10003","Musical groups and artists","2004","16","11","2","1","2","0","0","0","0","0","0","0","0","0"
"10003","Musical groups and artists","2005","13","10","2","1","0","0","0","0","0","0","0","0","0","0"
"10003","Musical groups and artists","2006","13","11","2","0","0","0","0","0","0","0","0","0","0","0"
"10003","Musical groups and artists","2007","14","10","3","0","1","0","0","0","0","0","0","0","0","0"
"10003","Musical groups and artists","2008","18","16","2","0","0","0","0","0","0","0","0","0","0","0"
"10003","Musical groups and artists","2009","15","13","2","0","0","0","0","0","0","0","0","0","0","0"
"10003","Musical groups and artists","2010","12","9","3","0","0","0","0","0","0","0","0","0","0","0"
"10003","Musical groups and artists","2011","13","11","2","0","0","0","0","0","0","0","0","0","0","0"
"10003","Musical groups and artists","2012","15","14","1","0","0","0","0","0","0","0","0","0","0","0"
"10003","Musical groups and artists","2013","10","9","1","0","0","0","0","0","0","0","0","0","0","0"
"10003","Musical groups and artists","2014","6","5","1","0","0","0","0","0","0","0","0","0","0","0"
"10003","Musical groups and artists","2015","8","6","2","0","0","0","0","0","0","0","0","0","0","0"
"10003","Musical groups and artists","2016","12","11","1","0","0","0","0","0","0","0","0","0","0","0"
"10003","Record production","2004","3","2","0","1","0","0","0","0","0","0","0","0","0","0"
"10003","Record production","2005","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"10003","Record production","2006","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"10003","Record production","2007","5","5","0","0","0","0","0","0","0","0","0","0","0","0"
"10003","Record production","2008","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"10003","Record production","2009","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"10003","Record production","2010","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10003","Record production","2011","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"10003","Record production","2012","2","1","0","1","0","0","0","0","0","0","0","0","0","0"
"10003","Record production","2013","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10003","Record production","2014","2","1","1","0","0","0","0","0","0","0","0","0","0","0"
"10003","Record production","2015","2","1","1","0","0","0","0","0","0","0","0","0","0","0"
"10003","Record production","2016","3","2","1","0","0","0","0","0","0","0","0","0","0","0"
"10003","Sound recording studios","2004","5","4","1","0","0","0","0","0","0","0","0","0","0","0"
"10003","Sound recording studios","2005","8","6","2","0","0","0","0","0","0","0","0","0","0","0"
"10003","Sound recording studios","2006","9","6","2","1","0","0","0","0","0","0","0","0","0","0"
"10003","Sound recording studios","2007","11","9","2","0","0","0","0","0","0","0","0","0","0","0"
"10003","Sound recording studios","2008","11","10","0","1","0","0","0","0","0","0","0","0","0","0"
"10003","Sound recording studios","2009","7","5","1","1","0","0","0","0","0","0","0","0","0","0"
"10003","Sound recording studios","2010","8","6","1","1","0","0","0","0","0","0","0","0","0","0"
"10003","Sound recording studios","2011","10","9","0","1","0","0","0","0","0","0","0","0","0","0"
"10003","Sound recording studios","2012","10","6","2","2","0","0","0","0","0","0","0","0","0","0"
"10003","Sound recording studios","2013","11","6","2","3","0","0","0","0","0","0","0","0","0","0"
"10003","Sound recording studios","2014","8","5","2","1","0","0","0","0","0","0","0","0","0","0"
"10003","Sound recording studios","2015","5","4","0","0","1","0","0","0","0","0","0","0","0","0"
"10003","Sound recording studios","2016","6","4","0","0","2","0","0","0","0","0","0","0","0","0"
"10003","Theater companies and dinner theaters","2004","26","8","3","2","7","4","1","1","0","0","0","0","0","0"
"10003","Theater companies and dinner theaters","2005","28","15","2","1","5","2","1","2","0","0","0","0","0","0"
"10003","Theater companies and dinner theaters","2006","26","10","6","1","5","2","1","1","0","0","0","0","0","0"
"10003","Theater companies and dinner theaters","2007","25","13","1","2","5","1","1","2","0","0","0","0","0","0"
"10003","Theater companies and dinner theaters","2008","27","13","3","3","4","2","1","1","0","0","0","0","0","0"
"10003","Theater companies and dinner theaters","2009","23","12","2","1","5","2","0","1","0","0","0","0","0","0"
"10003","Theater companies and dinner theaters","2010","28","12","5","3","3","3","1","1","0","0","0","0","0","0"
"10003","Theater companies and dinner theaters","2011","31","16","3","5","4","2","0","1","0","0","0","0","0","0"
"10003","Theater companies and dinner theaters","2012","31","17","2","4","6","0","1","1","0","0","0","0","0","0"
"10003","Theater companies and dinner theaters","2013","31","17","2","5","4","1","1","1","0","0","0","0","0","0"
"10003","Theater companies and dinner theaters","2014","33","21","3","3","2","2","1","0","1","0","0","0","0","0"
"10003","Theater companies and dinner theaters","2015","40","24","7","2","3","2","1","0","1","0","0","0","0","0"
"10003","Theater companies and dinner theaters","2016","31","17","3","3","5","0","2","0","1","0","0","0","0","0"
"10004","Fine arts schools","2012","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10004","Fine arts schools","2013","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10004","Fine arts schools","2014","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10004","Fine arts schools","2015","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10004","Fine arts schools","2016","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10004","Independent artists, writers, and performers","2004","4","4","0","0","0","0","0","0","0","0","0","0","0","0"
"10004","Independent artists, writers, and performers","2005","2","1","1","0","0","0","0","0","0","0","0","0","0","0"
"10004","Independent artists, writers, and performers","2006","4","4","0","0","0","0","0","0","0","0","0","0","0","0"
"10004","Independent artists, writers, and performers","2007","8","7","1","0","0","0","0","0","0","0","0","0","0","0"
"10004","Independent artists, writers, and performers","2008","7","7","0","0","0","0","0","0","0","0","0","0","0","0"
"10004","Independent artists, writers, and performers","2009","8","6","1","0","1","0","0","0","0","0","0","0","0","0"
"10004","Independent artists, writers, and performers","2010","7","7","0","0","0","0","0","0","0","0","0","0","0","0"
"10004","Independent artists, writers, and performers","2011","6","5","1","0","0","0","0","0","0","0","0","0","0","0"
"10004","Independent artists, writers, and performers","2012","9","9","0","0","0","0","0","0","0","0","0","0","0","0"
"10004","Independent artists, writers, and performers","2013","12","11","1","0","0","0","0","0","0","0","0","0","0","0"
"10004","Independent artists, writers, and performers","2014","10","9","1","0","0","0","0","0","0","0","0","0","0","0"
"10004","Independent artists, writers, and performers","2015","8","7","0","1","0","0","0","0","0","0","0","0","0","0"
"10004","Independent artists, writers, and performers","2016","8","7","0","1","0","0","0","0","0","0","0","0","0","0"
"10004","Motion picture and video distribution","2012","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10004","Motion picture and video production","2004","4","4","0","0","0","0","0","0","0","0","0","0","0","0"
"10004","Motion picture and video production","2005","5","5","0","0","0","0","0","0","0","0","0","0","0","0"
"10004","Motion picture and video production","2006","6","6","0","0","0","0","0","0","0","0","0","0","0","0"
"10004","Motion picture and video production","2007","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"10004","Motion picture and video production","2008","3","2","1","0","0","0","0","0","0","0","0","0","0","0"
"10004","Motion picture and video production","2009","4","4","0","0","0","0","0","0","0","0","0","0","0","0"
"10004","Motion picture and video production","2010","4","4","0","0","0","0","0","0","0","0","0","0","0","0"
"10004","Motion picture and video production","2011","4","4","0","0","0","0","0","0","0","0","0","0","0","0"
